sequence_id,frame_id,actor_id,motion_type,joint_name,x,y,z,servo_1_pos,servo_2_pos,servo_3_pos,torque_1,torque_2,torque_3,motion_quality_score
1,41,actor_04,running,LeftHand,-0.236,1.517,0.316,24.11,2.02,56.17,0.451,0.201,0.338,0.876
1,41,actor_04,running,RightHand,-0.48,1.325,-0.223,75.98,1.53,79.51,0.354,0.356,0.167,0.876
1,41,actor_04,running,LeftFoot,-0.544,1.631,-0.168,80.85,89.88,24.52,0.176,0.331,0.146,0.876
1,41,actor_04,running,RightFoot,0.27,1.39,-1.352,57.21,1.38,41.65,0.458,0.246,0.344,0.876
1,42,actor_04,running,Head,-0.035,1.215,0.864,3.92,88.55,27.75,0.414,0.487,0.374,0.876
1,42,actor_04,running,Spine,-0.223,1.498,-0.448,69.26,77.98,55.67,0.206,0.311,0.104,0.876
1,42,actor_04,running,LeftHand,0.176,1.11,0.539,44.57,56.55,89.78,0.397,0.345,0.4,0.876
1,42,actor_04,running,RightHand,-0.03,1.476,0.686,82.65,61.86,33.49,0.275,0.327,0.357,0.876
1,42,actor_04,running,LeftFoot,0.407,1.814,-0.017,53.47,10.7,77.67,0.376,0.129,0.241,0.876
1,42,actor_04,running,RightFoot,-0.375,1.411,0.381,15.59,42.61,62.99,0.217,0.104,0.191,0.876
1,43,actor_04,running,Head,-0.134,1.503,0.248,40.5,22.63,17.84,0.255,0.478,0.34,0.876
1,43,actor_04,running,Spine,0.473,1.493,0.132,41.44,48.6,47.75,0.488,0.126,0.259,0.876
1,43,actor_04,running,LeftHand,-0.194,1.408,0.08,62.06,78.66,33.69,0.392,0.384,0.499,0.876
1,43,actor_04,running,RightHand,-0.875,1.665,-0.245,87.3,12.47,40.61,0.322,0.354,0.452,0.876
1,43,actor_04,running,LeftFoot,0.496,1.697,-1.186,45.95,34.61,51.8,0.333,0.319,0.225,0.876
1,43,actor_04,running,RightFoot,0.673,1.841,-1.07,85.55,70.71,82.38,0.211,0.272,0.342,0.876
1,44,actor_04,running,Head,-0.508,1.329,0.196,2.06,7.34,49.51,0.236,0.18,0.256,0.876
1,44,actor_04,running,Spine,-0.358,1.394,-0.511,88.19,19.96,61.29,0.363,0.401,0.177,0.876
1,44,actor_04,running,LeftHand,0.26,1.254,0.104,21.82,88.91,28.69,0.419,0.289,0.355,0.876
1,44,actor_04,running,RightHand,-0.298,1.438,0.218,1.1,9.28,6.33,0.103,0.465,0.221,0.876
1,44,actor_04,running,LeftFoot,-0.5,1.202,-0.078,31.64,84.46,65.52,0.223,0.347,0.106,0.876
1,44,actor_04,running,RightFoot,-0.366,1.453,1.196,15.85,72.53,51.26,0.438,0.362,0.311,0.876
1,45,actor_04,running,Head,-0.327,1.613,0.032,61.17,57.83,67.56,0.281,0.337,0.177,0.876
1,45,actor_04,running,Spine,0.297,1.732,-0.018,55.28,73.32,44.85,0.482,0.231,0.134,0.876
1,45,actor_04,running,LeftHand,0.272,1.778,0.102,42.5,41.94,51.83,0.352,0.477,0.412,0.876
1,45,actor_04,running,RightHand,-0.402,1.328,0.061,80.22,75.15,31.21,0.257,0.491,0.335,0.876
1,45,actor_04,running,LeftFoot,-0.962,1.587,-0.892,44.46,29.76,27.68,0.249,0.201,0.369,0.876
1,45,actor_04,running,RightFoot,-0.855,1.934,1.305,19.18,48.73,49.92,0.113,0.217,0.362,0.876
1,46,actor_04,running,Head,-0.477,1.19,-0.619,61.31,8.57,68.9,0.25,0.238,0.333,0.876
1,46,actor_04,running,Spine,-0.02,1.499,0.535,34.19,76.59,72.01,0.488,0.138,0.407,0.876
1,46,actor_04,running,LeftHand,-0.07,1.696,-0.619,70.19,5.47,1.19,0.345,0.184,0.327,0.876
1,46,actor_04,running,RightHand,-0.123,1.334,-0.404,11.74,35.58,10.72,0.458,0.206,0.416,0.876
1,46,actor_04,running,LeftFoot,-0.687,1.982,0.576,37.54,58.2,10.48,0.482,0.247,0.192,0.876
1,46,actor_04,running,RightFoot,0.44,1.67,0.583,32.85,34.67,36.76,0.322,0.233,0.317,0.876
1,47,actor_04,running,Head,0.612,1.65,-0.47,56.97,80.35,52.14,0.106,0.268,0.119,0.876
1,47,actor_04,running,Spine,0.681,1.499,-0.606,0.2,67.21,18.04,0.199,0.34,0.283,0.876
1,47,actor_04,running,LeftHand,0.005,1.439,0.685,20.23,87.61,51.0,0.449,0.451,0.19,0.876
1,47,actor_04,running,RightHand,-1.197,1.92,0.071,69.45,70.02,87.27,0.332,0.139,0.491,0.876
1,47,actor_04,running,LeftFoot,0.177,1.544,-0.511,81.54,12.13,14.45,0.255,0.183,0.163,0.876
1,47,actor_04,running,RightFoot,-0.432,1.433,-0.004,46.46,78.08,50.72,0.205,0.147,0.356,0.876
1,48,actor_04,running,Head,0.36,1.706,0.076,41.37,49.51,86.76,0.479,0.167,0.258,0.876
1,48,actor_04,running,Spine,0.039,1.881,-0.653,88.77,85.94,63.84,0.391,0.181,0.135,0.876
1,48,actor_04,running,LeftHand,-0.99,1.373,0.607,28.41,17.98,18.76,0.138,0.293,0.301,0.876
1,48,actor_04,running,RightHand,-0.149,1.522,0.182,69.55,72.14,27.2,0.293,0.498,0.169,0.876
1,48,actor_04,running,LeftFoot,0.405,1.586,-0.387,46.95,23.41,41.85,0.242,0.284,0.374,0.876
1,48,actor_04,running,RightFoot,-0.715,1.477,-0.501,41.38,27.7,55.44,0.187,0.138,0.183,0.876
1,49,actor_04,running,Head,0.749,1.578,0.409,65.13,78.21,49.89,0.333,0.47,0.47,0.876
1,49,actor_04,running,Spine,-0.435,1.361,-0.571,51.4,26.39,30.79,0.451,0.494,0.204,0.876
1,49,actor_04,running,LeftHand,-0.624,1.448,-0.404,59.35,10.23,53.98,0.418,0.195,0.262,0.876
1,49,actor_04,running,RightHand,-0.421,1.733,0.113,40.75,80.39,54.98,0.347,0.235,0.316,0.876
1,49,actor_04,running,LeftFoot,0.78,1.617,-0.778,47.9,9.44,8.43,0.277,0.132,0.498,0.876
1,49,actor_04,running,RightFoot,0.688,1.112,1.216,53.98,72.02,25.43,0.455,0.338,0.348,0.876
1,50,actor_04,running,Head,-0.217,1.452,-0.335,23.71,69.29,55.84,0.255,0.178,0.495,0.876
1,50,actor_04,running,Spine,0.707,1.482,0.74,20.04,26.62,30.3,0.115,0.136,0.105,0.876
1,50,actor_04,running,LeftHand,0.203,1.436,-0.098,86.59,87.44,1.81,0.415,0.368,0.398,0.876
1,50,actor_04,running,RightHand,-0.355,1.367,1.546,58.55,28.4,79.5,0.223,0.278,0.408,0.876
1,50,actor_04,running,LeftFoot,0.13,1.785,0.225,52.39,13.68,47.64,0.143,0.344,0.363,0.876
1,50,actor_04,running,RightFoot,-0.641,1.939,-0.232,69.68,19.58,18.01,0.276,0.312,0.133,0.876
2,1,actor_01,sitting,Head,0.233,1.67,-0.155,8.74,86.18,11.53,0.411,0.238,0.494,0.928
2,1,actor_01,sitting,Spine,0.123,1.331,-0.171,73.26,64.75,83.29,0.323,0.286,0.264,0.928
2,1,actor_01,sitting,LeftHand,0.109,1.733,0.302,29.34,57.48,20.3,0.385,0.225,0.242,0.928
2,1,actor_01,sitting,RightHand,0.905,1.497,-0.152,63.44,10.49,19.7,0.453,0.163,0.164,0.928
2,1,actor_01,sitting,LeftFoot,-0.408,1.645,0.154,26.93,80.31,79.13,0.289,0.275,0.264,0.928
2,1,actor_01,sitting,RightFoot,0.056,1.677,0.153,59.86,29.05,50.05,0.461,0.365,0.192,0.928
2,2,actor_01,sitting,Head,-0.047,1.584,-0.517,6.79,73.07,42.0,0.222,0.219,0.324,0.928
2,2,actor_01,sitting,Spine,-0.325,1.232,-0.514,11.62,66.0,22.59,0.442,0.282,0.464,0.928
2,2,actor_01,sitting,LeftHand,-0.765,1.104,-0.215,84.65,0.67,10.12,0.394,0.483,0.491,0.928
2,2,actor_01,sitting,RightHand,1.466,1.496,-0.428,41.92,60.48,12.25,0.282,0.268,0.156,0.928
2,2,actor_01,sitting,LeftFoot,0.85,1.263,0.303,52.81,42.82,1.7,0.295,0.485,0.123,0.928
2,2,actor_01,sitting,RightFoot,1.004,1.481,0.261,8.15,12.06,48.59,0.315,0.188,0.269,0.928
2,3,actor_01,sitting,Head,-0.222,1.3,-0.547,73.76,13.81,34.61,0.133,0.47,0.494,0.928
2,3,actor_01,sitting,Spine,-0.509,1.504,-0.317,27.25,85.18,10.55,0.482,0.169,0.36,0.928
2,3,actor_01,sitting,LeftHand,0.126,1.419,-0.014,39.78,63.55,46.17,0.455,0.33,0.383,0.928
2,3,actor_01,sitting,RightHand,-0.543,1.682,-0.194,61.56,48.64,20.74,0.309,0.211,0.208,0.928
2,3,actor_01,sitting,LeftFoot,-0.057,1.291,0.402,39.45,71.65,26.62,0.237,0.205,0.179,0.928
2,3,actor_01,sitting,RightFoot,-1.252,1.482,0.053,25.04,79.31,10.39,0.194,0.351,0.243,0.928
2,4,actor_01,sitting,Head,0.106,1.655,-0.161,71.43,19.08,17.11,0.344,0.27,0.416,0.928
2,4,actor_01,sitting,Spine,0.449,1.792,-0.394,74.83,28.87,17.53,0.215,0.353,0.305,0.928
2,4,actor_01,sitting,LeftHand,0.106,1.577,-0.22,2.14,20.03,7.31,0.279,0.454,0.289,0.928
2,4,actor_01,sitting,RightHand,0.965,1.615,0.0,86.52,61.81,7.62,0.279,0.467,0.473,0.928
2,4,actor_01,sitting,LeftFoot,-0.084,1.849,0.354,81.19,17.63,81.13,0.467,0.314,0.304,0.928
2,4,actor_01,sitting,RightFoot,0.095,1.752,0.137,38.26,83.32,85.86,0.418,0.155,0.379,0.928
2,5,actor_01,sitting,Head,0.562,1.918,-0.437,27.66,75.7,43.85,0.341,0.109,0.166,0.928
2,5,actor_01,sitting,Spine,0.29,1.689,-0.378,49.28,0.26,64.44,0.456,0.232,0.419,0.928
2,5,actor_01,sitting,LeftHand,0.391,1.5,0.229,23.69,44.47,85.09,0.488,0.271,0.179,0.928
2,5,actor_01,sitting,RightHand,-0.36,1.674,0.41,47.59,63.35,2.7,0.326,0.223,0.424,0.928
2,5,actor_01,sitting,LeftFoot,-0.137,1.404,0.552,38.37,85.61,43.39,0.125,0.497,0.444,0.928
2,5,actor_01,sitting,RightFoot,0.287,1.47,0.383,55.11,13.09,63.53,0.355,0.185,0.384,0.928
2,6,actor_01,sitting,Head,0.333,1.367,-0.08,34.55,73.14,27.85,0.16,0.279,0.289,0.928
2,6,actor_01,sitting,Spine,0.364,1.609,-0.144,39.61,15.19,85.69,0.493,0.356,0.171,0.928
2,6,actor_01,sitting,LeftHand,-0.079,1.69,-0.254,17.19,61.1,69.93,0.155,0.15,0.439,0.928
2,6,actor_01,sitting,RightHand,0.423,1.63,-0.136,67.76,81.4,57.43,0.451,0.338,0.458,0.928
2,6,actor_01,sitting,LeftFoot,0.389,1.5,-0.076,40.21,84.28,81.17,0.155,0.115,0.395,0.928
2,6,actor_01,sitting,RightFoot,1.042,1.513,0.159,53.44,14.98,41.8,0.14,0.468,0.329,0.928
2,7,actor_01,sitting,Head,0.375,1.898,-0.36,84.73,46.84,24.33,0.11,0.465,0.465,0.928
2,7,actor_01,sitting,Spine,0.459,1.631,-0.172,6.28,74.58,57.8,0.404,0.222,0.189,0.928
2,7,actor_01,sitting,LeftHand,0.331,1.611,-0.529,30.72,40.07,0.37,0.432,0.231,0.295,0.928
2,7,actor_01,sitting,RightHand,-0.47,1.093,0.106,57.0,83.24,2.86,0.471,0.321,0.278,0.928
2,7,actor_01,sitting,LeftFoot,0.229,1.675,0.846,7.8,39.31,84.07,0.392,0.416,0.418,0.928
2,7,actor_01,sitting,RightFoot,-0.356,1.443,-0.516,88.41,66.68,66.32,0.334,0.394,0.366,0.928
2,8,actor_01,sitting,Head,0.485,1.572,-0.008,37.48,11.03,15.15,0.118,0.424,0.136,0.928
2,8,actor_01,sitting,Spine,0.685,1.457,-0.507,61.56,7.75,8.67,0.415,0.365,0.399,0.928
2,8,actor_01,sitting,LeftHand,-0.633,1.29,-0.066,64.38,37.27,6.15,0.479,0.101,0.315,0.928
2,8,actor_01,sitting,RightHand,0.392,1.398,0.172,2.8,28.78,52.07,0.213,0.164,0.23,0.928
2,8,actor_01,sitting,LeftFoot,0.151,1.375,0.045,20.54,44.61,26.25,0.229,0.319,0.461,0.928
2,8,actor_01,sitting,RightFoot,-0.338,1.685,-0.294,12.22,63.99,86.88,0.272,0.209,0.284,0.928
2,9,actor_01,sitting,Head,0.071,1.701,-0.376,41.09,4.91,79.33,0.345,0.262,0.114,0.928
2,9,actor_01,sitting,Spine,0.125,1.364,-0.683,59.3,31.62,85.09,0.437,0.429,0.232,0.928
2,9,actor_01,sitting,LeftHand,0.092,1.568,0.297,58.75,44.77,72.19,0.353,0.361,0.197,0.928
2,9,actor_01,sitting,RightHand,0.455,1.269,0.771,23.1,19.92,35.67,0.129,0.294,0.335,0.928
2,9,actor_01,sitting,LeftFoot,0.56,1.445,0.504,67.48,8.44,32.61,0.138,0.282,0.306,0.928
2,9,actor_01,sitting,RightFoot,0.348,1.328,-0.327,77.55,54.06,25.92,0.319,0.443,0.108,0.928
2,10,actor_01,sitting,Head,0.175,1.035,0.057,1.46,71.32,56.01,0.105,0.44,0.221,0.928
2,10,actor_01,sitting,Spine,0.168,1.627,0.258,57.46,28.2,57.93,0.456,0.427,0.149,0.928
2,10,actor_01,sitting,LeftHand,0.292,1.222,0.608,42.65,50.36,48.14,0.372,0.391,0.355,0.928
2,10,actor_01,sitting,RightHand,0.712,1.264,-0.151,61.71,30.51,65.41,0.361,0.332,0.315,0.928
2,10,actor_01,sitting,LeftFoot,1.025,1.592,0.651,85.1,17.27,12.77,0.195,0.229,0.252,0.928
2,10,actor_01,sitting,RightFoot,-1.359,1.846,-0.481,1.72,67.48,59.46,0.498,0.43,0.244,0.928
2,11,actor_01,sitting,Head,0.132,1.802,0.809,56.59,76.12,82.8,0.451,0.403,0.226,0.928
2,11,actor_01,sitting,Spine,0.173,1.607,0.016,20.34,21.18,1.95,0.455,0.305,0.306,0.928
2,11,actor_01,sitting,LeftHand,-0.125,1.511,-0.65,40.11,0.02,62.9,0.384,0.245,0.422,0.928
2,11,actor_01,sitting,RightHand,-0.508,1.189,0.419,23.2,32.8,2.51,0.186,0.227,0.417,0.928
2,11,actor_01,sitting,LeftFoot,-0.662,1.521,-0.251,55.4,88.46,30.41,0.448,0.185,0.487,0.928
2,11,actor_01,sitting,RightFoot,0.356,1.866,-0.227,79.74,16.06,56.14,0.382,0.382,0.135,0.928
2,12,actor_01,sitting,Head,0.721,1.22,-0.312,44.85,2.76,33.32,0.399,0.324,0.187,0.928
2,12,actor_01,sitting,Spine,0.046,1.337,-0.485,72.21,22.62,51.29,0.459,0.242,0.158,0.928
2,12,actor_01,sitting,LeftHand,0.575,1.365,-0.382,25.37,46.03,4.32,0.386,0.411,0.293,0.928
2,12,actor_01,sitting,RightHand,1.227,1.666,-0.113,81.31,61.63,30.0,0.401,0.189,0.265,0.928
2,12,actor_01,sitting,LeftFoot,-0.411,1.509,-0.134,43.37,27.45,31.0,0.312,0.384,0.336,0.928
2,12,actor_01,sitting,RightFoot,0.737,1.455,-0.073,74.65,72.74,23.66,0.367,0.147,0.464,0.928
2,13,actor_01,sitting,Head,-0.065,1.631,-0.087,85.78,13.03,34.34,0.162,0.132,0.154,0.928
2,13,actor_01,sitting,Spine,-0.051,1.421,0.43,20.73,35.87,50.8,0.456,0.248,0.431,0.928
2,13,actor_01,sitting,LeftHand,0.029,1.458,-0.234,32.01,29.17,36.23,0.402,0.198,0.213,0.928
2,13,actor_01,sitting,RightHand,0.078,1.776,0.17,29.87,80.41,21.83,0.255,0.207,0.121,0.928
2,13,actor_01,sitting,LeftFoot,0.136,1.496,0.594,45.63,64.19,85.56,0.389,0.389,0.495,0.928
2,13,actor_01,sitting,RightFoot,0.506,1.647,-0.664,21.55,87.83,29.46,0.374,0.14,0.235,0.928
2,14,actor_01,sitting,Head,-0.634,1.521,-0.281,8.63,28.5,72.03,0.39,0.476,0.384,0.928
2,14,actor_01,sitting,Spine,-0.281,1.612,0.049,48.88,83.53,88.21,0.396,0.237,0.115,0.928
2,14,actor_01,sitting,LeftHand,0.083,1.436,0.327,75.99,24.32,69.98,0.147,0.467,0.191,0.928
2,14,actor_01,sitting,RightHand,0.623,1.623,0.352,86.05,61.04,69.38,0.496,0.173,0.259,0.928
2,14,actor_01,sitting,LeftFoot,0.315,1.653,0.047,81.92,51.24,77.18,0.228,0.341,0.101,0.928
2,14,actor_01,sitting,RightFoot,0.164,1.243,0.127,3.95,79.82,5.63,0.279,0.124,0.369,0.928
2,15,actor_01,sitting,Head,0.169,1.511,-0.423,63.14,89.04,4.88,0.131,0.157,0.302,0.928
2,15,actor_01,sitting,Spine,0.26,1.492,0.867,85.39,50.87,63.76,0.441,0.497,0.126,0.928
2,15,actor_01,sitting,LeftHand,-0.365,1.49,0.063,7.92,1.16,18.62,0.416,0.483,0.396,0.928
2,15,actor_01,sitting,RightHand,0.519,1.136,0.471,58.98,52.04,60.15,0.346,0.253,0.29,0.928
2,15,actor_01,sitting,LeftFoot,-0.036,1.481,0.941,86.9,77.74,50.06,0.457,0.277,0.175,0.928
2,15,actor_01,sitting,RightFoot,0.712,1.392,-0.538,16.92,42.11,29.23,0.329,0.137,0.172,0.928
2,16,actor_01,sitting,Head,-0.121,1.189,-0.341,72.45,0.08,14.62,0.351,0.131,0.27,0.928
2,16,actor_01,sitting,Spine,0.37,1.454,-0.055,2.85,72.92,80.46,0.408,0.261,0.314,0.928
2,16,actor_01,sitting,LeftHand,0.169,1.619,0.097,64.86,82.89,36.97,0.177,0.278,0.241,0.928
2,16,actor_01,sitting,RightHand,0.868,1.085,0.365,35.62,71.21,47.13,0.173,0.175,0.431,0.928
2,16,actor_01,sitting,LeftFoot,-0.386,1.795,0.132,28.67,13.5,22.03,0.111,0.429,0.47,0.928
2,16,actor_01,sitting,RightFoot,-0.307,1.15,-0.445,18.04,77.98,82.85,0.226,0.233,0.163,0.928
2,17,actor_01,sitting,Head,0.815,1.457,0.223,46.47,85.35,51.0,0.204,0.251,0.24,0.928
2,17,actor_01,sitting,Spine,0.673,1.41,1.032,84.93,10.26,68.31,0.314,0.393,0.15,0.928
2,17,actor_01,sitting,LeftHand,0.423,1.375,0.671,59.23,46.46,12.89,0.281,0.371,0.25,0.928
2,17,actor_01,sitting,RightHand,-0.519,1.386,-0.343,27.7,25.18,89.51,0.202,0.132,0.21,0.928
2,17,actor_01,sitting,LeftFoot,0.165,1.512,-0.904,36.85,53.13,31.81,0.267,0.374,0.17,0.928
2,17,actor_01,sitting,RightFoot,0.475,1.127,0.838,5.47,77.42,28.49,0.245,0.128,0.192,0.928
2,18,actor_01,sitting,Head,0.09,2.083,-0.168,50.67,13.25,83.16,0.251,0.329,0.32,0.928
2,18,actor_01,sitting,Spine,-0.297,1.462,0.266,17.35,34.9,82.93,0.282,0.321,0.463,0.928
2,18,actor_01,sitting,LeftHand,0.604,1.601,-0.841,33.06,75.97,66.54,0.33,0.276,0.179,0.928
2,18,actor_01,sitting,RightHand,-0.207,1.733,-0.247,2.6,84.53,43.86,0.13,0.355,0.453,0.928
2,18,actor_01,sitting,LeftFoot,0.854,1.871,0.149,18.62,36.51,44.74,0.396,0.423,0.33,0.928
2,18,actor_01,sitting,RightFoot,-0.179,1.667,0.105,23.92,15.91,27.16,0.442,0.261,0.381,0.928
2,19,actor_01,sitting,Head,-0.845,2.001,0.425,59.4,19.1,27.11,0.415,0.382,0.418,0.928
2,19,actor_01,sitting,Spine,0.12,1.373,0.921,31.97,41.64,7.8,0.305,0.38,0.29,0.928
2,19,actor_01,sitting,LeftHand,-0.335,1.593,0.179,41.12,37.5,6.14,0.476,0.472,0.14,0.928
2,19,actor_01,sitting,RightHand,0.752,1.408,0.336,15.11,28.84,47.73,0.429,0.468,0.244,0.928
2,19,actor_01,sitting,LeftFoot,0.425,1.258,-0.841,51.75,44.05,3.78,0.483,0.292,0.317,0.928
2,19,actor_01,sitting,RightFoot,0.187,1.739,-0.162,77.4,84.67,40.86,0.464,0.144,0.117,0.928
2,20,actor_01,sitting,Head,0.23,1.459,-0.202,73.16,53.32,75.13,0.38,0.3,0.31,0.928
2,20,actor_01,sitting,Spine,-0.421,1.476,-0.563,53.89,57.81,41.06,0.287,0.236,0.252,0.928
2,20,actor_01,sitting,LeftHand,-1.017,1.467,0.659,76.54,6.03,45.74,0.316,0.245,0.231,0.928
2,20,actor_01,sitting,RightHand,0.019,1.755,-0.043,74.13,82.94,49.95,0.123,0.312,0.274,0.928
2,20,actor_01,sitting,LeftFoot,-0.444,1.307,-0.566,3.58,38.75,6.42,0.45,0.115,0.362,0.928
2,20,actor_01,sitting,RightFoot,0.066,1.147,-0.236,39.54,59.72,37.05,0.122,0.227,0.201,0.928
2,21,actor_01,sitting,Head,-0.448,1.4,-0.525,54.07,14.35,52.03,0.471,0.166,0.316,0.928
2,21,actor_01,sitting,Spine,-0.665,1.856,-0.185,5.21,12.36,80.41,0.478,0.394,0.172,0.928
2,21,actor_01,sitting,LeftHand,0.188,1.35,-0.447,0.47,23.88,39.63,0.374,0.207,0.174,0.928
2,21,actor_01,sitting,RightHand,0.155,1.344,-0.269,7.98,37.81,22.3,0.209,0.356,0.457,0.928
2,21,actor_01,sitting,LeftFoot,0.561,1.82,0.079,81.45,10.52,64.41,0.22,0.183,0.311,0.928
2,21,actor_01,sitting,RightFoot,0.279,1.21,0.13,18.05,58.23,21.9,0.326,0.246,0.49,0.928
2,22,actor_01,sitting,Head,-0.067,1.414,0.12,44.57,35.52,42.42,0.254,0.316,0.197,0.928
2,22,actor_01,sitting,Spine,-0.144,1.423,-0.661,10.44,24.47,87.46,0.331,0.305,0.263,0.928
2,22,actor_01,sitting,LeftHand,0.651,1.578,0.545,61.4,52.72,89.71,0.126,0.151,0.31,0.928
2,22,actor_01,sitting,RightHand,0.059,1.418,-0.501,66.89,27.23,45.23,0.471,0.124,0.446,0.928
2,22,actor_01,sitting,LeftFoot,0.219,1.782,0.152,33.42,0.43,42.28,0.44,0.436,0.359,0.928
2,22,actor_01,sitting,RightFoot,0.293,1.519,0.885,66.83,39.7,2.39,0.412,0.429,0.494,0.928
2,23,actor_01,sitting,Head,0.366,1.508,-0.256,86.18,9.52,40.36,0.487,0.29,0.259,0.928
2,23,actor_01,sitting,Spine,0.121,1.292,-1.096,76.73,32.57,36.26,0.227,0.173,0.173,0.928
2,23,actor_01,sitting,LeftHand,0.454,1.477,-0.288,75.74,25.15,3.25,0.423,0.38,0.243,0.928
2,23,actor_01,sitting,RightHand,-0.034,1.831,0.781,47.25,16.46,36.16,0.126,0.303,0.187,0.928
2,23,actor_01,sitting,LeftFoot,0.571,1.221,-0.038,24.4,66.62,67.5,0.26,0.13,0.257,0.928
2,23,actor_01,sitting,RightFoot,-0.516,1.702,0.421,24.26,22.66,38.12,0.293,0.335,0.131,0.928
2,24,actor_01,sitting,Head,-0.494,1.465,-0.195,72.24,36.88,73.63,0.303,0.343,0.468,0.928
2,24,actor_01,sitting,Spine,-0.006,1.916,-0.05,65.17,13.64,13.11,0.134,0.336,0.338,0.928
2,24,actor_01,sitting,LeftHand,0.289,1.432,0.58,3.63,35.23,26.5,0.402,0.345,0.266,0.928
2,24,actor_01,sitting,RightHand,0.586,1.729,0.758,14.44,22.71,81.63,0.37,0.475,0.115,0.928
2,24,actor_01,sitting,LeftFoot,0.228,1.441,-0.185,76.87,61.46,38.86,0.396,0.129,0.239,0.928
2,24,actor_01,sitting,RightFoot,-0.14,1.32,0.211,76.61,19.07,60.65,0.271,0.304,0.241,0.928
2,25,actor_01,sitting,Head,-0.17,1.606,-0.108,3.49,26.93,24.47,0.103,0.106,0.311,0.928
2,25,actor_01,sitting,Spine,-0.35,1.636,0.113,71.55,47.07,28.14,0.232,0.484,0.286,0.928
2,25,actor_01,sitting,LeftHand,0.085,1.865,-0.175,76.64,15.28,86.45,0.309,0.137,0.157,0.928
2,25,actor_01,sitting,RightHand,-0.915,1.629,-0.266,78.68,3.37,28.76,0.36,0.264,0.416,0.928
2,25,actor_01,sitting,LeftFoot,0.118,1.473,-0.356,0.66,6.08,58.83,0.32,0.283,0.192,0.928
2,25,actor_01,sitting,RightFoot,-0.511,1.73,0.254,5.95,22.82,16.9,0.355,0.371,0.217,0.928
2,26,actor_01,sitting,Head,0.268,1.371,-0.24,9.42,44.29,60.68,0.186,0.251,0.414,0.928
2,26,actor_01,sitting,Spine,-0.444,1.219,-0.28,68.2,70.18,31.17,0.478,0.278,0.463,0.928
2,26,actor_01,sitting,LeftHand,-0.671,1.544,-0.269,26.75,8.57,77.81,0.401,0.101,0.446,0.928
2,26,actor_01,sitting,RightHand,0.595,1.773,0.419,67.19,38.88,33.46,0.183,0.391,0.357,0.928
2,26,actor_01,sitting,LeftFoot,-0.548,1.233,-0.286,46.82,57.42,61.35,0.418,0.151,0.161,0.928
2,26,actor_01,sitting,RightFoot,0.549,1.762,0.446,78.07,9.37,30.92,0.187,0.105,0.438,0.928
2,27,actor_01,sitting,Head,-0.148,1.391,0.026,54.26,56.67,89.25,0.39,0.333,0.15,0.928
2,27,actor_01,sitting,Spine,-0.779,1.542,0.449,5.24,5.82,66.3,0.279,0.316,0.132,0.928
2,27,actor_01,sitting,LeftHand,0.162,1.429,-0.777,51.58,32.18,63.32,0.338,0.282,0.283,0.928
2,27,actor_01,sitting,RightHand,0.101,1.773,-0.628,57.98,37.39,31.29,0.341,0.281,0.277,0.928
2,27,actor_01,sitting,LeftFoot,0.721,1.24,0.795,70.88,67.36,28.62,0.493,0.33,0.172,0.928
2,27,actor_01,sitting,RightFoot,-0.399,1.438,1.062,83.93,29.4,18.13,0.31,0.406,0.405,0.928
2,28,actor_01,sitting,Head,0.102,1.442,0.181,69.43,84.83,43.01,0.186,0.313,0.327,0.928
2,28,actor_01,sitting,Spine,-0.842,1.232,-0.476,18.06,76.66,69.13,0.448,0.456,0.274,0.928
2,28,actor_01,sitting,LeftHand,0.002,1.602,0.417,58.69,33.58,30.65,0.303,0.237,0.183,0.928
2,28,actor_01,sitting,RightHand,0.985,2.017,-0.367,32.86,2.72,60.32,0.104,0.114,0.136,0.928
2,28,actor_01,sitting,LeftFoot,-0.566,1.401,0.4,68.37,60.82,88.83,0.111,0.278,0.271,0.928
2,28,actor_01,sitting,RightFoot,-0.253,1.657,0.888,8.23,72.75,55.63,0.174,0.456,0.285,0.928
2,29,actor_01,sitting,Head,-0.752,1.536,0.347,47.01,87.56,6.71,0.187,0.338,0.371,0.928
2,29,actor_01,sitting,Spine,-0.464,1.781,0.396,78.84,75.66,16.01,0.378,0.335,0.195,0.928
2,29,actor_01,sitting,LeftHand,0.254,1.452,0.98,76.4,25.47,58.79,0.266,0.181,0.319,0.928
2,29,actor_01,sitting,RightHand,0.258,1.795,-0.76,28.69,52.13,17.31,0.449,0.153,0.224,0.928
2,29,actor_01,sitting,LeftFoot,0.062,1.215,0.005,80.08,9.24,41.31,0.133,0.267,0.297,0.928
2,29,actor_01,sitting,RightFoot,-0.428,1.609,0.442,12.37,89.99,86.04,0.309,0.329,0.448,0.928
2,30,actor_01,sitting,Head,-0.417,1.358,0.004,89.75,75.05,56.97,0.292,0.134,0.148,0.928
2,30,actor_01,sitting,Spine,-0.858,1.552,-0.138,42.21,65.87,75.93,0.186,0.301,0.105,0.928
2,30,actor_01,sitting,LeftHand,-0.36,1.683,0.9,10.53,49.2,57.23,0.288,0.15,0.213,0.928
2,30,actor_01,sitting,RightHand,0.345,1.799,-0.962,40.08,13.96,42.71,0.142,0.127,0.112,0.928
2,30,actor_01,sitting,LeftFoot,-0.075,1.571,0.25,62.73,58.47,37.39,0.109,0.145,0.475,0.928
